,Unnamed: 0,county,risk,statename,stateAbbrev
873,21146,NezPerceCounty,56.331099521423,Illinois,IL
874,21147,BlaineCounty,56.0912366464322,Illinois,IL
875,21149,IdahoCounty,55.44648507640571,Illinois,IL
876,21150,ChouteauCounty,55.20852652251511,Illinois,IL
877,21152,OwyheeCounty,55.0233795500436,Illinois,IL
878,21153,BannockCounty,54.8941436340372,Illinois,IL
879,21155,PrairieCounty,54.56662487275539,Illinois,IL
880,21157,BonnevilleCounty,54.3938837925177,Illinois,IL
881,21158,HillCounty,54.382084653364494,Illinois,IL
882,21168,GoodingCounty,53.3928658786461,Illinois,IL
883,21169,ValleyCounty,53.3069629106244,Illinois,IL
884,21170,SilverBowCounty,53.262579116704394,Illinois,IL
885,21171,ElmoreCounty,53.190049591721795,Illinois,IL
886,21172,PonderaCounty,52.9692159615759,Illinois,IL
887,21173,TwinFallsCounty,52.898157222561295,Illinois,IL
888,21178,SandersCounty,52.1432164509185,Illinois,IL
889,21181,CascadeCounty,51.9211184427458,Illinois,IL
890,21185,RosebudCounty,51.6531567006178,Illinois,IL
891,21186,MinidokaCounty,51.342178675893706,Illinois,IL
892,21188,CusterCounty,51.13391461188751,Illinois,IL
893,21190,PayetteCounty,51.0011801243561,Illinois,IL
894,21191,LewisCounty,50.850698220766496,Illinois,IL
895,21192,LakeCounty,50.797656002223796,Illinois,IL
896,21201,DawsonCounty,50.290691420008,Illinois,IL
897,21202,LincolnCounty,50.1250797145484,Illinois,IL
898,21205,GemCounty,49.8889254947235,Illinois,IL
899,21208,McConeCounty,49.3262278693744,Illinois,IL
900,21220,CassiaCounty,48.438662575362386,Illinois,IL
901,21224,DeerLodgeCounty,48.186854575627784,Illinois,IL
902,21229,BearLakeCounty,47.892476474209396,Illinois,IL
903,21234,TooleCounty,47.6930849421766,Illinois,IL
904,21235,WashingtonCounty,47.6706417336021,Illinois,IL
905,21249,LemhiCounty,47.0100589376787,Illinois,IL
906,21252,ParkCounty,46.899142966665295,Illinois,IL
907,21260,MusselshellCounty,46.509366571900394,Illinois,IL
908,21264,ClearwaterCounty,46.4296651179646,Illinois,IL
909,21269,AsotinCounty,46.2485798642202,Illinois,IL
910,21271,FlatheadCounty,46.161007099915295,Illinois,IL
911,21278,RavalliCounty,45.827795957176285,Illinois,IL
912,21282,PowellCounty,45.7551692769364,Illinois,IL
913,21283,MineralCounty,45.7333108186649,Illinois,IL
914,21286,WibauxCounty,45.70126909625589,Illinois,IL
915,21298,ClarkCounty,45.153704879145295,Illinois,IL
916,21312,WheatlandCounty,44.456094073124106,Illinois,IL
917,21313,PowerCounty,44.4338052801395,Illinois,IL
918,21317,AdamsCounty,44.3804892584856,Illinois,IL
919,21318,CaribouCounty,44.3785038402982,Illinois,IL
920,21321,JeffersonCounty,44.28594279571861,Illinois,IL
921,21323,OneidaCounty,44.1795942957926,Illinois,IL
922,21324,CarterCounty,44.166781243120695,Illinois,IL
923,21328,TetonCounty,44.0229521177207,Illinois,IL
924,21333,CarbonCounty,43.8018450072462,Illinois,IL
925,21335,RichlandCounty,43.775711024471796,Illinois,IL
926,21336,GallatinCounty,43.7094346436737,Illinois,IL
927,21347,TreasureCounty,43.472956119976594,Illinois,IL
928,21355,ButteCounty,43.108551145402096,Illinois,IL
929,21359,BeaverheadCounty,43.0038646929008,Illinois,IL
930,21365,JudithBasinCounty,42.8936262500442,Illinois,IL
931,21392,StillwaterCounty,41.9633367964041,Illinois,IL
932,21400,MeagherCounty,41.651636775813714,Illinois,IL
933,21405,PetroleumCounty,41.3491537864384,Illinois,IL
934,21408,PowderRiverCounty,41.2599072630675,Illinois,IL
935,21409,CamasCounty,41.211366932081795,Illinois,IL
936,21414,BoiseCounty,41.0532183331526,Illinois,IL
937,21417,GarfieldCounty,40.957507104490794,Illinois,IL
938,21425,MissoulaCounty,40.784150432992,Illinois,IL
939,21431,LatahCounty,40.4185988829394,Illinois,IL
940,21433,LewisandClarkCounty,40.3795390307106,Illinois,IL
941,21434,FremontCounty,40.372899434229204,Illinois,IL
942,21440,PhillipsCounty,40.092955401518005,Illinois,IL
943,21447,FallonCounty,39.845981738883296,Illinois,IL
944,21450,FergusCounty,39.775191119751604,Illinois,IL
945,21474,GoldenValleyCounty,38.801051963947,Illinois,IL
946,21482,DanielsCounty,38.3591620543569,Illinois,IL
947,21495,SweetGrassCounty,38.017401728612796,Illinois,IL
948,21547,SheridanCounty,35.90905310903079,Illinois,IL
949,21582,GraniteCounty,33.7332297673855,Illinois,IL
950,21667,CookCounty,78.651124573539,Illinois,IL
951,21736,WillCounty,69.1741912680848,Illinois,IL
952,21747,WinnebagoCounty,68.1894003440424,Illinois,IL
953,21796,KankakeeCounty,65.8937892375323,Illinois,IL
954,21814,KaneCounty,64.8512254885118,Illinois,IL
955,21899,McHenryCounty,61.57469264005011,Illinois,IL
956,21932,StephensonCounty,60.608330719289,Illinois,IL
957,21961,DuPageCounty,59.6930231325769,Illinois,IL
958,21975,BooneCounty,59.1612169394121,Illinois,IL
959,22026,WhitesideCounty,57.782313757724,Illinois,IL
960,22032,LaSalleCounty,57.62282303385821,Illinois,IL
961,22244,JoDaviessCounty,53.128778630404604,Illinois,IL
962,22253,BureauCounty,52.9665640031738,Illinois,IL
963,22273,OgleCounty,52.5333478582319,Illinois,IL
964,22571,GrundyCounty,47.4350026332599,Illinois,IL
965,22665,KendallCounty,45.7751477231029,Illinois,IL
966,23771,KaneCounty,29.9087465797157,Indiana,IN
967,23772,DuPageCounty,29.8417305371417,Indiana,IN
968,23773,CookCounty,29.819661500637302,Indiana,IN
969,23777,WillCounty,29.6452477285135,Indiana,IN
970,23785,LakeCounty,29.438864931739698,Indiana,IN
971,23794,McHenryCounty,29.2242045163472,Indiana,IN
972,23816,JoDaviessCounty,28.5173600199917,Indiana,IN
973,23890,PeoriaCounty,76.47965274661091,Indiana,IN
974,23891,MaconCounty,73.81107888606671,Indiana,IN
975,23893,VermilionCounty,73.0415157199996,Indiana,IN
976,23896,RockIslandCounty,69.99587814986879,Indiana,IN
977,23897,KnoxCounty,69.6982924882044,Indiana,IN
978,23899,SangamonCounty,69.1901729136882,Indiana,IN
979,23905,MorganCounty,67.6141424538086,Indiana,IN
980,23908,PulaskiCounty,67.0821006562119,Indiana,IN
981,23910,FayetteCounty,66.5899448899556,Indiana,IN
982,23911,IroquoisCounty,66.482444093205,Indiana,IN
983,23917,MasonCounty,65.294273022021,Indiana,IN
984,23920,PikeCounty,64.8902881731443,Indiana,IN
985,23924,SalineCounty,64.4283764412418,Indiana,IN
986,23927,FranklinCounty,63.893179682025604,Indiana,IN
987,23930,CrawfordCounty,63.6506350476617,Indiana,IN
988,23935,JeffersonCounty,63.009168333784295,Indiana,IN
989,23937,ChampaignCounty,62.9495306935102,Indiana,IN
990,23947,WhiteCounty,61.7236625360515,Indiana,IN
991,23954,LawrenceCounty,60.7477673214805,Indiana,IN
992,23955,McLeanCounty,60.5465462280327,Indiana,IN
993,23962,MarionCounty,59.92785114360721,Indiana,IN
994,23963,AdamsCounty,59.812476351754796,Indiana,IN
995,23970,CassCounty,59.44928461430021,Indiana,IN
996,23972,HenryCounty,59.310676180199,Indiana,IN
997,23973,ChristianCounty,59.275330727244395,Indiana,IN
998,23979,ClayCounty,59.1011301591315,Indiana,IN
999,23992,RichlandCounty,58.270548268078,Indiana,IN
1000,24001,EdgarCounty,57.75495548779,Indiana,IN
1001,24003,PerryCounty,57.717267040242604,Indiana,IN
1002,24011,MenardCounty,57.534185462300385,Indiana,IN
1003,24013,MacoupinCounty,57.4109799663692,Indiana,IN
1004,24023,HancockCounty,56.99626745230129,Indiana,IN
1005,24024,DeWittCounty,56.87488937864779,Indiana,IN
1006,24030,McDonoughCounty,56.68253163054421,Indiana,IN
1007,24031,GreeneCounty,56.5485331495193,Indiana,IN
1008,24032,MassacCounty,56.4662642771965,Indiana,IN
1009,24038,LewisCounty,56.274803427350996,Indiana,IN
1010,24042,DouglasCounty,55.8671563494629,Indiana,IN
1011,24044,JohnsonCounty,55.5988086479732,Indiana,IN
1012,24049,LivingstonCounty,55.3781199016434,Indiana,IN
1013,24051,WilliamsonCounty,55.303548073401295,Indiana,IN
1014,24054,TazewellCounty,55.196152853303204,Indiana,IN
1015,24057,BondCounty,55.148428623324,Indiana,IN
1016,24058,MuscatineCounty,55.0936259792376,Indiana,IN
1017,24064,PiattCounty,54.9699774166971,Indiana,IN
1018,24066,WabashCounty,54.944912089127996,Indiana,IN
1019,24067,JasperCounty,54.9330753774295,Indiana,IN
1020,24068,MontgomeryCounty,54.888361318430995,Indiana,IN
1021,24074,HardinCounty,54.744159520757705,Indiana,IN
1022,24076,ClarkCounty,54.674387778781785,Indiana,IN
1023,24086,FordCounty,54.112260816769286,Indiana,IN
1024,24092,WarrenCounty,53.86309277978,Indiana,IN
1025,24095,WayneCounty,53.7788574690261,Indiana,IN
1026,24108,FultonCounty,53.3200610115149,Indiana,IN
1027,24111,ScottCounty,53.2251877045395,Indiana,IN
1028,24122,MercerCounty,52.885897894251,Indiana,IN
1029,24133,PopeCounty,52.4492161578399,Indiana,IN
1030,24142,StarkCounty,52.115419660641784,Indiana,IN
1031,24157,LoganCounty,51.7468950902712,Indiana,IN
1032,24158,WashingtonCounty,51.743841113132895,Indiana,IN
1033,24189,SchuylerCounty,50.907035676723005,Indiana,IN
1034,24195,ColesCounty,50.7907864180608,Indiana,IN
1035,24198,MarshallCounty,50.7260515357816,Indiana,IN
1036,24204,CumberlandCounty,50.4499385774103,Indiana,IN
1037,24214,RallsCounty,50.1216691219277,Indiana,IN
1038,24233,HamiltonCounty,49.528345027913,Indiana,IN
1039,24235,WoodfordCounty,49.49717578425201,Indiana,IN
1040,24256,MoultrieCounty,48.86854351069778,Indiana,IN
1041,24261,EffinghamCounty,48.744426578461294,Indiana,IN
1042,24285,HendersonCounty,47.9843889118992,Indiana,IN
1043,24286,GallatinCounty,47.9792544387924,Indiana,IN
1044,24292,ShelbyCounty,47.818360592138994,Indiana,IN
1045,24317,BrownCounty,47.29104757129021,Indiana,IN
1046,24336,EdwardsCounty,46.7134163482329,Indiana,IN
1047,24460,ClintonCounty,42.995534599881104,Indiana,IN
1048,24697,DelawareCounty,66.1207456574791,Indiana,IN
1049,24700,VanderburghCounty,64.58240830636011,Indiana,IN
1050,24706,RandolphCounty,62.6794778409717,Indiana,IN
1051,24708,AllenCounty,62.025091270424795,Indiana,IN
1052,24714,MadisonCounty,61.5763830499726,Indiana,IN
1053,24721,St.JosephCounty,60.6757262243727,Indiana,IN
1054,24723,GrantCounty,60.2339092260265,Indiana,IN
1055,24727,HowardCounty,60.023012873606504,Indiana,IN
1056,24729,BooneCounty,59.9838308453234,Indiana,IN
1057,24745,KosciuskoCounty,59.104067509444,Indiana,IN
1058,24746,ElkhartCounty,58.77922151397061,Indiana,IN
1059,24756,JayCounty,58.1406091524014,Indiana,IN
1060,24782,GibsonCounty,57.195686616719996,Indiana,IN
1061,24789,DaviessCounty,56.942932096560895,Indiana,IN
1062,24792,FountainCounty,56.8242207738091,Indiana,IN
1063,24794,VigoCounty,56.76916025850579,Indiana,IN
1064,24796,NobleCounty,56.725410822583285,Indiana,IN
1065,24799,LaPorteCounty,56.5441577560433,Indiana,IN
1066,24803,ParkeCounty,56.325507933627996,Indiana,IN
1067,24817,HendricksCounty,55.95460888627071,Indiana,IN
1068,24818,DeKalbCounty,55.9545656548106,Indiana,IN
1069,24837,WellsCounty,55.29654693538551,Indiana,IN
1070,24840,TippecanoeCounty,55.221826250947714,Indiana,IN
1071,24846,VermillionCounty,55.017107101778706,Indiana,IN
1072,24847,SullivanCounty,54.9867131804101,Indiana,IN
1073,24849,BartholomewCounty,54.9146946016455,Indiana,IN
1074,24851,OrangeCounty,54.759172632810404,Indiana,IN
1075,24859,CarrollCounty,54.487221186797285,Indiana,IN
1076,24864,LaGrangeCounty,54.35470842355871,Indiana,IN
1077,24869,RushCounty,54.0428953767329,Indiana,IN
1078,24886,StarkeCounty,53.561285119483394,Indiana,IN
1079,24898,PorterCounty,53.210901922164496,Indiana,IN
1080,24910,MartinCounty,52.9039542266228,Indiana,IN
1081,24927,BlackfordCounty,52.511560286983396,Indiana,IN
1082,24931,MiamiCounty,52.4351882978182,Indiana,IN
1083,24935,PoseyCounty,52.301837466822214,Indiana,IN
1084,24947,NewtonCounty,52.0522414522231,Indiana,IN
1085,24957,SpencerCounty,51.692375568111,Indiana,IN
1086,24977,PutnamCounty,51.267907869956105,Indiana,IN
1087,24986,JenningsCounty,51.09363722298921,Indiana,IN
1088,24996,MonroeCounty,50.9078993933199,Indiana,IN
1089,25022,SteubenCounty,50.3040145910374,Indiana,IN
1090,25023,RipleyCounty,50.3008020813056,Indiana,IN
1091,25026,HuntingtonCounty,50.2897534872005,Indiana,IN
1092,25029,WarrickCounty,50.2289080141922,Indiana,IN
1093,25081,DecaturCounty,49.2048162822029,Indiana,IN
1094,25120,TiptonCounty,48.740851815236304,Indiana,IN
1095,25149,BentonCounty,48.339942922350104,Indiana,IN
1096,25162,SwitzerlandCounty,48.1580262159879,Indiana,IN
1097,25164,WhitleyCounty,48.1534023172759,Indiana,IN
1098,25226,OwenCounty,47.3206289380908,Indiana,IN
1099,25255,JacksonCounty,46.9675351323647,Indiana,IN
1100,25273,LaPorteCounty,46.780333043953114,Iowa,IA
1101,25274,MiamiCounty,46.733314225450286,Iowa,IA
1102,25275,WhiteCounty,46.7257177394771,Iowa,IA
1103,25276,MarionCounty,46.717101935898896,Iowa,IA
1104,25278,LakeCounty,46.69588116946011,Iowa,IA
1105,25279,TippecanoeCounty,46.67697180043079,Iowa,IA
1106,25280,StarkeCounty,46.6587868374469,Iowa,IA
1107,25281,PulaskiCounty,46.654677139854,Iowa,IA
1108,25285,DelawareCounty,46.6217737600184,Iowa,IA
1109,25287,LawrenceCounty,46.581896109160496,Iowa,IA
1110,25288,DuboisCounty,46.5731384596348,Iowa,IA
1111,25289,ElkhartCounty,46.5682031763272,Iowa,IA
1112,25290,VigoCounty,46.5612393617096,Iowa,IA
1113,25292,PutnamCounty,46.5174757894636,Iowa,IA
1114,25297,MadisonCounty,46.4588966665701,Iowa,IA
1115,25298,HendricksCounty,46.4467038047629,Iowa,IA
1116,25299,GreeneCounty,46.4448492746142,Iowa,IA
1117,25300,WarrickCounty,46.3996854219051,Iowa,IA
1118,25302,ClintonCounty,46.365945048350106,Iowa,IA
1119,25304,WayneCounty,46.312224040366495,Iowa,IA
1120,25308,HamiltonCounty,46.23422438776011,Iowa,IA
1121,25309,St.JosephCounty,46.151747067073295,Iowa,IA
1122,25311,LaGrangeCounty,46.1061660053338,Iowa,IA
1123,25312,HowardCounty,46.104965149458195,Iowa,IA
1124,25313,PorterCounty,46.0950828762465,Iowa,IA
1125,25314,MorganCounty,46.073800000992,Iowa,IA
1126,25315,BooneCounty,46.072069954567496,Iowa,IA
1127,25317,FayetteCounty,46.0560035984851,Iowa,IA
1128,25321,KosciuskoCounty,46.0369528798931,Iowa,IA
1129,25323,DaviessCounty,46.0269096081759,Iowa,IA
1130,25324,BartholomewCounty,46.0213424458525,Iowa,IA
1131,25325,VanderburghCounty,46.02015638872261,Iowa,IA
1132,25329,ClayCounty,45.91948647142721,Iowa,IA
1133,25330,OwenCounty,45.908773944970896,Iowa,IA
1134,25331,FultonCounty,45.89511738925611,Iowa,IA
1135,25333,WhitleyCounty,45.8724949308603,Iowa,IA
1136,25337,MarshallCounty,45.8197723593614,Iowa,IA
1137,25341,ScottCounty,45.75608528914601,Iowa,IA
1138,25344,CassCounty,45.7017374333436,Iowa,IA
1139,25347,AdamsCounty,45.5984114350667,Iowa,IA
1140,25348,HuntingtonCounty,45.5877432823646,Iowa,IA
1141,25349,TiptonCounty,45.5841082565302,Iowa,IA
1142,25356,JasperCounty,45.4530698825126,Iowa,IA
1143,25362,ShelbyCounty,45.3550531176755,Iowa,IA
1144,25364,GibsonCounty,45.3100634805499,Iowa,IA
1145,25367,SteubenCounty,45.2517424528319,Iowa,IA
1146,25368,OrangeCounty,45.250286757574905,Iowa,IA
1147,25369,AllenCounty,45.248681749057,Iowa,IA
1148,25373,JacksonCounty,45.140788084497785,Iowa,IA
1149,25374,WellsCounty,45.108253255647604,Iowa,IA
1150,25376,SpencerCounty,45.06455764432511,Iowa,IA
1151,25377,FountainCounty,45.063603905183896,Iowa,IA
1152,25382,JohnsonCounty,44.9984456862451,Iowa,IA
1153,25387,VermillionCounty,44.830923798898,Iowa,IA
1154,25388,WashingtonCounty,44.8306045441465,Iowa,IA
1155,25389,DeKalbCounty,44.8200843317303,Iowa,IA
1156,25390,PoseyCounty,44.7864827541994,Iowa,IA
1157,25402,BrownCounty,44.6358962340651,Iowa,IA
1158,25433,NobleCounty,44.2373508538027,Iowa,IA
1159,25435,JeffersonCounty,44.2076810500486,Iowa,IA
1160,25441,KnoxCounty,44.142819683483715,Iowa,IA
1161,25448,RipleyCounty,44.056056557212,Iowa,IA
1162,25454,MontgomeryCounty,43.941296964028,Iowa,IA
1163,25465,MonroeCounty,43.7995007830947,Iowa,IA
1164,25474,SullivanCounty,43.707721886017396,Iowa,IA
1165,25475,JenningsCounty,43.6746340959507,Iowa,IA
1166,25483,GrantCounty,43.46712212572,Iowa,IA
1167,25488,DecaturCounty,43.4456474862741,Iowa,IA
1168,25501,BlackfordCounty,43.247302999930106,Iowa,IA
1169,25560,PerryCounty,42.231081445985204,Iowa,IA
1170,25566,FranklinCounty,42.1821746636998,Iowa,IA
1171,25570,BentonCounty,42.1418201030409,Iowa,IA
1172,25574,NewtonCounty,42.1219911580301,Iowa,IA
1173,25601,SwitzerlandCounty,41.749159160168,Iowa,IA
1174,25602,UnionCounty,41.7395208652369,Iowa,IA
1175,25649,HancockCounty,40.95461284383121,Iowa,IA
1176,25656,HenryCounty,40.8057136564525,Iowa,IA
1177,26095,MarionCounty,28.5474970991504,Kansas,KS
1178,26096,AllenCounty,28.476604767569103,Kansas,KS
1179,26098,MonroeCounty,28.445778778998104,Kansas,KS
1180,26099,TippecanoeCounty,28.4340682074445,Kansas,KS
1181,26100,BartholomewCounty,28.417590707909003,Kansas,KS
1182,26104,JohnsonCounty,28.110903776346607,Kansas,KS
1183,26106,LakeCounty,27.816020626719602,Kansas,KS
1184,26111,WayneCounty,27.1109688324527,Kansas,KS
1185,26119,VanderburghCounty,25.249165076518306,Kansas,KS
1186,26127,LouisaCounty,66.09519771395061,Kansas,KS
1187,26128,DesMoinesCounty,66.04073327898621,Kansas,KS
1188,26131,BlackHawkCounty,64.0416998340055,Kansas,KS
1189,26132,AppanooseCounty,63.399400962598804,Kansas,KS
1190,26133,DubuqueCounty,62.5448179215138,Kansas,KS
1191,26134,ClintonCounty,61.42509171708961,Kansas,KS
1192,26136,GreeneCounty,61.26329934148001,Kansas,KS
1193,26137,PolkCounty,61.21416911439779,Kansas,KS
1194,26143,WebsterCounty,60.594214152205495,Kansas,KS
1195,26145,KeokukCounty,60.310132714038,Kansas,KS
1196,26147,TaylorCounty,60.1911907290131,Kansas,KS
1197,26149,AllamakeeCounty,59.8388580508806,Kansas,KS
1198,26150,LinnCounty,59.829668215742394,Kansas,KS
1199,26152,MontgomeryCounty,59.39130854889971,Kansas,KS
1200,26153,LeeCounty,59.3150016754061,Kansas,KS
1201,26154,JonesCounty,58.6477807879375,Kansas,KS
1202,26155,WoodburyCounty,58.275569968532494,Kansas,KS
1203,26156,FloydCounty,58.124768263410395,Kansas,KS
1204,26159,PaloAltoCounty,57.7714797406295,Kansas,KS
1205,26161,FremontCounty,57.3146255172054,Kansas,KS
1206,26164,ClarkeCounty,57.235681090059,Kansas,KS
1207,26166,AudubonCounty,57.110195865242396,Kansas,KS
1208,26169,LucasCounty,56.912155933298294,Kansas,KS
1209,26176,VanBurenCounty,56.4598570039859,Kansas,KS
1210,26177,TamaCounty,56.300484299467,Kansas,KS
1211,26178,CalhounCounty,55.9570732511876,Kansas,KS
1212,26184,WashingtonCounty,55.5848763414324,Kansas,KS
1213,26189,WapelloCounty,55.0503963068548,Kansas,KS
1214,26190,O'BrienCounty,55.0295877973637,Kansas,KS
1215,26191,CerroGordoCounty,55.0069305981565,Kansas,KS
1216,26192,DecaturCounty,55.0017505425877,Kansas,KS
1217,26193,KossuthCounty,54.945342247201395,Kansas,KS
1218,26197,CassCounty,54.8304707898966,Kansas,KS
1219,26198,JasperCounty,54.8033432890832,Kansas,KS
1220,26201,WrightCounty,54.766286356161004,Kansas,KS
1221,26202,WorthCounty,54.746832270816,Kansas,KS
1222,26203,ClayCounty,54.74218643227979,Kansas,KS
1223,26205,DavisCounty,54.6875337094156,Kansas,KS
1224,26210,ClaytonCounty,54.427298794800905,Kansas,KS
1225,26211,ChickasawCounty,54.378091305542895,Kansas,KS
1226,26212,FayetteCounty,54.3210054773228,Kansas,KS
1227,26217,JeffersonCounty,54.12499965089789,Kansas,KS
1228,26223,MarshallCounty,53.937091470962,Kansas,KS
1229,26225,JacksonCounty,53.8819197346214,Kansas,KS
1230,26227,MahaskaCounty,53.708252570498296,Kansas,KS
1231,26228,FranklinCounty,53.68401219623429,Kansas,KS
1232,26229,IowaCounty,53.637217596670105,Kansas,KS
1233,26233,RinggoldCounty,53.522309602091596,Kansas,KS
1234,26234,GrundyCounty,53.46468702421829,Kansas,KS
1235,26238,HamiltonCounty,53.2388823495929,Kansas,KS
1236,26239,UnionCounty,53.228649457935,Kansas,KS
1237,26241,AdamsCounty,53.2075416060081,Kansas,KS
1238,26242,DelawareCounty,53.174026812957706,Kansas,KS
1239,26243,HardinCounty,53.167186545693205,Kansas,KS
1240,26248,BuchananCounty,53.035983218114296,Kansas,KS
1241,26252,ButlerCounty,52.9306483635256,Kansas,KS
1242,26253,CrawfordCounty,52.9031393659689,Kansas,KS
1243,26255,CarrollCounty,52.854900008626394,Kansas,KS
1244,26259,SacCounty,52.7575946467082,Kansas,KS
1245,26270,DallasCounty,52.1427486103217,Kansas,KS
1246,26277,HancockCounty,51.837035126159,Kansas,KS
1247,26278,PoweshiekCounty,51.780404054054,Kansas,KS
1248,26284,AdairCounty,51.64098316986,Kansas,KS
1249,26288,PocahontasCounty,51.4601876790788,Kansas,KS
1250,26289,BuenaVistaCounty,51.4574819451684,Kansas,KS
1251,26291,BooneCounty,51.452457595416405,Kansas,KS
1252,26295,HumboldtCounty,51.3304022063797,Kansas,KS
1253,26298,BentonCounty,51.2249084236102,Kansas,KS
1254,26300,HowardCounty,51.2236158355086,Kansas,KS
1255,26302,PageCounty,51.18339541105721,Kansas,KS
1256,26319,DakotaCounty,50.7154733873533,Kansas,KS
1257,26320,WinnebagoCounty,50.691063177556494,Kansas,KS
1258,26325,MitchellCounty,50.5602591790256,Kansas,KS
1259,26328,CherokeeCounty,50.4876601230293,Kansas,KS
1260,26330,HenryCounty,50.4059708637258,Kansas,KS
1261,26331,EmmetCounty,50.3885541314329,Kansas,KS
1262,26349,ShelbyCounty,49.918188738439504,Kansas,KS
1263,26354,OsceolaCounty,49.836379731354796,Kansas,KS
1264,26363,CedarCounty,49.6117272057111,Kansas,KS
1265,26365,MononaCounty,49.578215529043895,Kansas,KS
1266,26369,MadisonCounty,49.508630875408,Kansas,KS
1267,26420,GuthrieCounty,48.39932328390761,Kansas,KS
1268,26432,BremerCounty,48.1357680122248,Kansas,KS
1269,26439,SiouxCounty,47.985963926386994,Kansas,KS
1270,26443,WinneshiekCounty,47.741314018713894,Kansas,KS
1271,26454,WarrenCounty,47.358775951346395,Kansas,KS
1272,26465,IdaCounty,47.08966193269861,Kansas,KS
1273,26479,StoryCounty,46.6375065279698,Kansas,KS
1274,26496,PlymouthCounty,46.162353599558706,Kansas,KS
1275,26505,LyonCounty,45.933389967297494,Kansas,KS
1276,26549,DickinsonCounty,44.4710818475336,Kansas,KS
1277,26853,PolkCounty,26.684689543736802,Kentucky,KY
1278,26854,DallasCounty,25.8776380956848,Kentucky,KY
1279,26859,FayetteCounty,69.94971549613379,Kentucky,KY
1280,26860,HopkinsCounty,67.9253551278356,Kentucky,KY
1281,26861,CumberlandCounty,66.6746734224851,Kentucky,KY
1282,26862,JeffersonCounty,66.5230713715359,Kentucky,KY
1283,26869,CaseyCounty,65.5482605178191,Kentucky,KY
1284,26870,MuhlenbergCounty,64.88741247640979,Kentucky,KY
1285,26877,PerryCounty,63.497804629689895,Kentucky,KY
1286,26878,HarlanCounty,63.3141351468334,Kentucky,KY
1287,26881,FultonCounty,62.9447253856858,Kentucky,KY
1288,26882,EstillCounty,62.905295907489005,Kentucky,KY
1289,26884,ShelbyCounty,62.730885852807795,Kentucky,KY
1290,26886,LeeCounty,62.61770614323461,Kentucky,KY
1291,26893,ChristianCounty,61.6662376751962,Kentucky,KY
1292,26896,HartCounty,61.0425254894242,Kentucky,KY
1293,26897,WolfeCounty,61.0178078043184,Kentucky,KY
1294,26899,MetcalfeCounty,60.7778640170529,Kentucky,KY
1295,26901,ClayCounty,60.5515156344464,Kentucky,KY
1296,26904,McCrackenCounty,60.259265035823795,Kentucky,KY
1297,26905,ElliottCounty,60.221846750977,Kentucky,KY
1298,26906,FlemingCounty,60.1553577972844,Kentucky,KY
1299,26907,BourbonCounty,60.0844144353928,Kentucky,KY
1300,26909,MonroeCounty,59.6294588391704,Kentucky,KY
1301,26910,WarrenCounty,59.357133072997506,Kentucky,KY
1302,26911,KnottCounty,59.311767820678504,Kentucky,KY
1303,26916,CrittendenCounty,59.0773857637735,Kentucky,KY
1304,26917,WebsterCounty,59.053024032883904,Kentucky,KY
1305,26921,LincolnCounty,58.94554148774321,Kentucky,KY
1306,26925,FloydCounty,58.513615563148,Kentucky,KY
1307,26926,ClarkCounty,58.499858405801795,Kentucky,KY
1308,26931,MarshallCounty,58.2887554112793,Kentucky,KY
1309,26932,WayneCounty,58.172541895787106,Kentucky,KY
1310,26935,McLeanCounty,57.93796660736,Kentucky,KY
1311,26936,MagoffinCounty,57.9336138444591,Kentucky,KY
1312,26937,RockcastleCounty,57.900920361903204,Kentucky,KY
1313,26941,CarterCounty,57.8038543177889,Kentucky,KY
1314,26943,MasonCounty,57.5428605078207,Kentucky,KY
1315,26945,GarrardCounty,57.4355415812923,Kentucky,KY
1316,26949,OwenCounty,57.2734102265718,Kentucky,KY
1317,26951,GreenCounty,57.2559768549997,Kentucky,KY
1318,26953,OhioCounty,57.1536093265515,Kentucky,KY
1319,26956,MenifeeCounty,57.0352221124016,Kentucky,KY
1320,26960,GravesCounty,56.670538994507,Kentucky,KY
1321,26962,BallardCounty,56.546792655976496,Kentucky,KY
1322,26968,CallowayCounty,56.2728676830709,Kentucky,KY
1323,26973,AdairCounty,56.114758950300995,Kentucky,KY
1324,26976,LawrenceCounty,55.9917849600958,Kentucky,KY
1325,26986,McCrearyCounty,55.5321146210137,Kentucky,KY
1326,26988,LewisCounty,55.3499650614748,Kentucky,KY
1327,26990,ButlerCounty,55.3302025237681,Kentucky,KY
1328,26992,DaviessCounty,55.2352821770717,Kentucky,KY
1329,26993,BreathittCounty,55.2177855699919,Kentucky,KY
1330,26996,PikeCounty,55.1509416280734,Kentucky,KY
1331,27000,WashingtonCounty,54.89695511399079,Kentucky,KY
1332,27001,ClintonCounty,54.7753034538529,Kentucky,KY
1333,27006,FranklinCounty,54.64520992966639,Kentucky,KY
1334,27007,PulaskiCounty,54.576070476868104,Kentucky,KY
1335,27012,BellCounty,54.5123974444693,Kentucky,KY
1336,27015,GreenupCounty,54.3947350506279,Kentucky,KY
1337,27022,NicholasCounty,54.181842383869295,Kentucky,KY
1338,27023,HardinCounty,54.1533714834221,Kentucky,KY
1339,27026,UnionCounty,54.0656551381921,Kentucky,KY
1340,27031,MarionCounty,53.853250474615,Kentucky,KY
